!MiriamID::urn:miriam:kegg.reaction,!dG0_prime (kJ/mol),!sigma[dG0] (kJ/mol),!pH,!I (mM),!T (Kelvin),!Note
R08265,,,9.0,0.1,298.15,uncertainty is too high
R08266,,,9.0,0.1,298.15,uncertainty is too high
R08267,-433.2,45.3,9.0,0.1,298.15,
R08268,-149.7,39.8,9.0,0.1,298.15,
R08269,-149.5,38.3,9.0,0.1,298.15,
R08270,-433.0,38.8,9.0,0.1,298.15,
R08271,-387.0,46.0,9.0,0.1,298.15,
R08272,-140.6,37.2,9.0,0.1,298.15,
R08273,-38.0,48.3,9.0,0.1,298.15,
R08274,-387.0,39.7,9.0,0.1,298.15,
R08275,,,9.0,0.1,298.15,uncertainty is too high
R08276,,,9.0,0.1,298.15,uncertainty is too high
R08277,,,9.0,0.1,298.15,uncertainty is too high
R08278,,,9.0,0.1,298.15,uncertainty is too high
R08279,,,9.0,0.1,298.15,uncertainty is too high
R08280,,,9.0,0.1,298.15,uncertainty is too high
R08281,,,9.0,0.1,298.15,uncertainty is too high
R08282,,,9.0,0.1,298.15,uncertainty is too high
R08283,,,9.0,0.1,298.15,uncertainty is too high
R08284,,,9.0,0.1,298.15,uncertainty is too high
R08285,,,9.0,0.1,298.15,uncertainty is too high
R08286,,,9.0,0.1,298.15,uncertainty is too high
R08287,,,9.0,0.1,298.15,uncertainty is too high
R08288,,,9.0,0.1,298.15,uncertainty is too high
R08289,,,9.0,0.1,298.15,uncertainty is too high
R08290,,,9.0,0.1,298.15,uncertainty is too high
R08291,,,9.0,0.1,298.15,uncertainty is too high
R08292,,,9.0,0.1,298.15,uncertainty is too high
R08293,-261.5,23.2,9.0,0.1,298.15,
R08294,-432.2,32.0,9.0,0.1,298.15,
R08295,-10.4,21.1,9.0,0.1,298.15,
R08296,-249.8,19.8,9.0,0.1,298.15,
R08297,-261.5,23.7,9.0,0.1,298.15,
R08298,-204.4,23.3,9.0,0.1,298.15,
R08299,-31.7,14.6,9.0,0.1,298.15,
R08300,-9.6,30.1,9.0,0.1,298.15,
R08301,-204.3,15.9,9.0,0.1,298.15,
R08302,-491.1,13.1,9.0,0.1,298.15,
R08303,,,9.0,0.1,298.15,uncertainty is too high
R08304,,,9.0,0.1,298.15,uncertainty is too high
R08305,,,9.0,0.1,298.15,uncertainty is too high
R08306,,,9.0,0.1,298.15,uncertainty is too high
R08307,,,9.0,0.1,298.15,uncertainty is too high
R08308,,,9.0,0.1,298.15,uncertainty is too high
R08309,,,9.0,0.1,298.15,uncertainty is too high
R08310,,,9.0,0.1,298.15,uncertainty is too high
R08311,,,9.0,0.1,298.15,uncertainty is too high
R08312,,,9.0,0.1,298.15,uncertainty is too high
R08313,-432.8,44.7,9.0,0.1,298.15,
R08314,,,9.0,0.1,298.15,uncertainty is too high
R08315,-204.6,47.4,9.0,0.1,298.15,
R08316,-149.0,43.9,9.0,0.1,298.15,
R08317,-205.1,44.3,9.0,0.1,298.15,
R08318,16.4,46.6,9.0,0.1,298.15,
R08319,-107.0,43.1,9.0,0.1,298.15,
R08320,-204.6,47.4,9.0,0.1,298.15,
R08321,80.6,43.7,9.0,0.1,298.15,
R08322,-170.3,44.0,9.0,0.1,298.15,
R08323,-24.1,15.7,9.0,0.1,298.15,
R08324,-22.3,8.8,9.0,0.1,298.15,
R08325,-387.0,10.0,9.0,0.1,298.15,
R08326,-384.8,10.0,9.0,0.1,298.15,
R08327,-387.0,10.0,9.0,0.1,298.15,
R08328,0.0,9.5,9.0,0.1,298.15,
R08329,-27.7,9.9,9.0,0.1,298.15,
R08330,-66.3,7.7,9.0,0.1,298.15,
R08331,-44.2,3.9,9.0,0.1,298.15,
R08332,-39.4,8.0,9.0,0.1,298.15,
R08333,-377.6,7.0,9.0,0.1,298.15,
R08334,-335.2,7.5,9.0,0.1,298.15,
R08335,-66.3,7.7,9.0,0.1,298.15,
R08336,-27.7,8.8,9.0,0.1,298.15,
R08337,-23.8,8.6,9.0,0.1,298.15,
R08338,-131.5,8.3,9.0,0.1,298.15,
R08339,,,9.0,0.1,298.15,uncertainty is too high
R08340,,,9.0,0.1,298.15,uncertainty is too high
R08341,-151.3,33.0,9.0,0.1,298.15,
R08342,-140.3,29.9,9.0,0.1,298.15,
R08343,,,9.0,0.1,298.15,uncertainty is too high
R08344,,,9.0,0.1,298.15,uncertainty is too high
R08345,,,9.0,0.1,298.15,uncertainty is too high
R08346,,,9.0,0.1,298.15,uncertainty is too high
R08347,,,9.0,0.1,298.15,uncertainty is too high
R08348,,,9.0,0.1,298.15,uncertainty is too high
R08349,,,9.0,0.1,298.15,uncertainty is too high
R08350,-4.4,49.3,9.0,0.1,298.15,
R08351,-4.4,49.7,9.0,0.1,298.15,
R08352,-29.8,34.8,9.0,0.1,298.15,
R08353,-29.3,45.1,9.0,0.1,298.15,
R08354,-30.2,21.8,9.0,0.1,298.15,
R08355,-32.4,34.7,9.0,0.1,298.15,
R08356,115.5,89.1,9.0,0.1,298.15,
R08357,87.5,78.4,9.0,0.1,298.15,
R08358,,,9.0,0.1,298.15,uncertainty is too high
R08359,,,9.0,0.1,298.15,uncertainty is too high
R08360,,,9.0,0.1,298.15,uncertainty is too high
R08361,,,9.0,0.1,298.15,uncertainty is too high
R08362,,,9.0,0.1,298.15,uncertainty is too high
R08363,,,9.0,0.1,298.15,uncertainty is too high
R08364,,,9.0,0.1,298.15,uncertainty is too high
R08365,11.0,5.3,9.0,0.1,298.15,
R08366,,,9.0,0.1,298.15,uncertainty is too high
R08367,,,9.0,0.1,298.15,uncertainty is too high
R08368,14.8,14.9,9.0,0.1,298.15,
R08369,,,9.0,0.1,298.15,uncertainty is too high
R08370,-190.4,28.8,9.0,0.1,298.15,
R08371,-2058.2,72.6,9.0,0.1,298.15,
R08372,,,9.0,0.1,298.15,uncertainty is too high
R08373,-299.7,30.9,9.0,0.1,298.15,
R08374,-38.2,25.9,9.0,0.1,298.15,
R08375,27.7,45.6,9.0,0.1,298.15,
R08376,,,9.0,0.1,298.15,uncertainty is too high
R08377,,,9.0,0.1,298.15,uncertainty is too high
R08378,,,9.0,0.1,298.15,uncertainty is too high
R08379,1.0,3.4,9.0,0.1,298.15,
R08380,21.8,43.4,9.0,0.1,298.15,
R08381,-7.2,42.3,9.0,0.1,298.15,
R08382,11.7,42.0,9.0,0.1,298.15,
R08383,12.7,42.0,9.0,0.1,298.15,
R08384,-181.8,42.7,9.0,0.1,298.15,
R08385,-59.7,41.9,9.0,0.1,298.15,
R08386,,,9.0,0.1,298.15,uncertainty is too high
R08387,,,9.0,0.1,298.15,uncertainty is too high
R08388,,,9.0,0.1,298.15,uncertainty is too high
R08389,,,9.0,0.1,298.15,uncertainty is too high
R08390,-384.9,41.0,9.0,0.1,298.15,
R08391,,,9.0,0.1,298.15,uncertainty is too high
R08392,-398.1,40.8,9.0,0.1,298.15,
R08393,1766.9,18.5,9.0,0.1,298.15,
R08394,1703.0,19.0,9.0,0.1,298.15,
R08395,-270.3,35.6,9.0,0.1,298.15,
R08396,-35.1,18.6,9.0,0.1,298.15,
R08397,1794.6,16.3,9.0,0.1,298.15,
R08398,1703.0,19.0,9.0,0.1,298.15,
R08399,1730.7,16.8,9.0,0.1,298.15,
R08400,-83.2,20.4,9.0,0.1,298.15,
R08401,,,9.0,0.1,298.15,uncertainty is too high
R08402,,,9.0,0.1,298.15,uncertainty is too high
R08403,,,9.0,0.1,298.15,uncertainty is too high
R08404,,,9.0,0.1,298.15,uncertainty is too high
R08405,,,9.0,0.1,298.15,uncertainty is too high
R08406,,,9.0,0.1,298.15,uncertainty is too high
R08407,,,9.0,0.1,298.15,uncertainty is too high
R08408,-126.1,16.9,9.0,0.1,298.15,
R08409,,,9.0,0.1,298.15,uncertainty is too high
R08410,,,9.0,0.1,298.15,uncertainty is too high
R08411,-193.1,5.3,9.0,0.1,298.15,
R08412,505.5,6.7,9.0,0.1,298.15,
R08413,533.8,7.6,9.0,0.1,298.15,
R08414,46.8,27.5,9.0,0.1,298.15,
R08415,,,9.0,0.1,298.15,uncertainty is too high
R08416,,,9.0,0.1,298.15,uncertainty is too high
R08417,,,9.0,0.1,298.15,uncertainty is too high
R08418,,,9.0,0.1,298.15,uncertainty is too high
R08419,,,9.0,0.1,298.15,uncertainty is too high
R08420,,,9.0,0.1,298.15,uncertainty is too high
R08421,,,9.0,0.1,298.15,uncertainty is too high
R08422,,,9.0,0.1,298.15,uncertainty is too high
R08423,,,9.0,0.1,298.15,uncertainty is too high
R08424,,,9.0,0.1,298.15,uncertainty is too high
R08425,,,9.0,0.1,298.15,uncertainty is too high
R08426,206.3,28.0,9.0,0.1,298.15,
R08427,,,9.0,0.1,298.15,uncertainty is too high
R08428,,,9.0,0.1,298.15,uncertainty is too high
R08429,,,9.0,0.1,298.15,uncertainty is too high
R08430,,,9.0,0.1,298.15,uncertainty is too high
R08431,,,9.0,0.1,298.15,uncertainty is too high
R08432,,,9.0,0.1,298.15,uncertainty is too high
R08433,,,9.0,0.1,298.15,uncertainty is too high
R08434,,,9.0,0.1,298.15,uncertainty is too high
R08435,-467.5,10.2,9.0,0.1,298.15,
R08436,190.8,27.4,9.0,0.1,298.15,
R08437,113.0,28.2,9.0,0.1,298.15,
R08438,,,9.0,0.1,298.15,uncertainty is too high
R08439,,,9.0,0.1,298.15,uncertainty is too high
R08440,,,9.0,0.1,298.15,uncertainty is too high
R08441,,,9.0,0.1,298.15,uncertainty is too high
R08442,,,9.0,0.1,298.15,uncertainty is too high
R08443,525.9,29.0,9.0,0.1,298.15,
R08444,132.0,22.9,9.0,0.1,298.15,
R08445,62.3,26.7,9.0,0.1,298.15,
R08446,,,9.0,0.1,298.15,uncertainty is too high
R08447,,,9.0,0.1,298.15,uncertainty is too high
R08448,,,9.0,0.1,298.15,uncertainty is too high
R08449,,,9.0,0.1,298.15,uncertainty is too high
R08450,,,9.0,0.1,298.15,uncertainty is too high
R08451,-9.9,78.1,9.0,0.1,298.15,
R08452,-140.6,77.3,9.0,0.1,298.15,
R08453,-67.5,77.2,9.0,0.1,298.15,
R08454,,,9.0,0.1,298.15,uncertainty is too high
R08455,,,9.0,0.1,298.15,uncertainty is too high
R08456,-92.6,46.9,9.0,0.1,298.15,
R08457,48.2,46.9,9.0,0.1,298.15,
R08458,,,9.0,0.1,298.15,uncertainty is too high
R08459,,,9.0,0.1,298.15,uncertainty is too high
R08460,,,9.0,0.1,298.15,uncertainty is too high
R08461,12.1,17.3,9.0,0.1,298.15,
R08462,,,9.0,0.1,298.15,uncertainty is too high
R08463,248.8,8.2,9.0,0.1,298.15,
R08464,73.8,11.3,9.0,0.1,298.15,
R08465,,,9.0,0.1,298.15,uncertainty is too high
R08466,73.8,11.3,9.0,0.1,298.15,
R08467,,,9.0,0.1,298.15,uncertainty is too high
R08468,,,9.0,0.1,298.15,uncertainty is too high
R08469,,,9.0,0.1,298.15,uncertainty is too high
R08470,46.8,54.7,9.0,0.1,298.15,
R08471,519.4,56.6,9.0,0.1,298.15,
R08472,422.9,58.9,9.0,0.1,298.15,
R08473,81.8,15.4,9.0,0.1,298.15,
R08474,389.6,30.1,9.0,0.1,298.15,
R08475,,,9.0,0.1,298.15,uncertainty is too high
R08476,,,9.0,0.1,298.15,uncertainty is too high
R08477,124.1,54.3,9.0,0.1,298.15,
R08478,1115.6,34.1,9.0,0.1,298.15,
R08479,,,9.0,0.1,298.15,uncertainty is too high
R08480,,,9.0,0.1,298.15,uncertainty is too high
R08481,,,9.0,0.1,298.15,uncertainty is too high
R08482,-27.4,24.6,9.0,0.1,298.15,
R08483,149.1,32.1,9.0,0.1,298.15,
R08484,62.6,33.6,9.0,0.1,298.15,
R08485,-182.3,39.6,9.0,0.1,298.15,
R08486,-5.9,51.8,9.0,0.1,298.15,
R08487,-95.9,72.7,9.0,0.1,298.15,
R08488,-296.9,108.2,9.0,0.1,298.15,
R08489,206.4,107.9,9.0,0.1,298.15,
R08490,,,9.0,0.1,298.15,uncertainty is too high
R08491,,,9.0,0.1,298.15,uncertainty is too high
R08492,,,9.0,0.1,298.15,uncertainty is too high
R08494,,,9.0,0.1,298.15,uncertainty is too high
R08495,,,9.0,0.1,298.15,uncertainty is too high
R08496,,,9.0,0.1,298.15,uncertainty is too high
R08497,,,9.0,0.1,298.15,uncertainty is too high
R08498,,,9.0,0.1,298.15,uncertainty is too high
R08499,25.3,17.5,9.0,0.1,298.15,
R08500,,,9.0,0.1,298.15,uncertainty is too high
R08501,,,9.0,0.1,298.15,uncertainty is too high
R08502,-137.0,21.0,9.0,0.1,298.15,
R08503,-2.5,4.4,9.0,0.1,298.15,
R08505,,,9.0,0.1,298.15,uncertainty is too high
R08506,,,9.0,0.1,298.15,uncertainty is too high
R08507,,,9.0,0.1,298.15,uncertainty is too high
R08508,,,9.0,0.1,298.15,uncertainty is too high
R08509,477.1,20.3,9.0,0.1,298.15,
R08510,-13.0,37.0,9.0,0.1,298.15,
R08511,,,9.0,0.1,298.15,uncertainty is too high
R08512,,,9.0,0.1,298.15,uncertainty is too high
R08513,167.4,26.9,9.0,0.1,298.15,
R08514,,,9.0,0.1,298.15,uncertainty is too high
R08515,13.5,2.6,9.0,0.1,298.15,
R08516,,,9.0,0.1,298.15,uncertainty is too high
R08517,,,9.0,0.1,298.15,uncertainty is too high
R08518,,,9.0,0.1,298.15,uncertainty is too high
R08519,,,9.0,0.1,298.15,uncertainty is too high
R08520,,,9.0,0.1,298.15,uncertainty is too high
R08521,,,9.0,0.1,298.15,uncertainty is too high
R08522,,,9.0,0.1,298.15,uncertainty is too high
R08523,,,9.0,0.1,298.15,uncertainty is too high
R08524,,,9.0,0.1,298.15,uncertainty is too high
R08525,,,9.0,0.1,298.15,uncertainty is too high
R08527,-360.7,8.5,9.0,0.1,298.15,
R08528,-83.2,20.4,9.0,0.1,298.15,
R08529,,,9.0,0.1,298.15,uncertainty is too high
R08530,3.7,32.6,9.0,0.1,298.15,
R08531,3.7,32.6,9.0,0.1,298.15,
R08532,,,9.0,0.1,298.15,uncertainty is too high
R08533,-66.9,9.1,9.0,0.1,298.15,
R08534,1.3,13.9,9.0,0.1,298.15,
R08535,,,9.0,0.1,298.15,uncertainty is too high
R08536,2.5,5.1,9.0,0.1,298.15,
R08537,,,9.0,0.1,298.15,uncertainty is too high
R08538,,,9.0,0.1,298.15,uncertainty is too high
R08539,,,9.0,0.1,298.15,uncertainty is too high
R08540,-276.8,29.8,9.0,0.1,298.15,
R08541,-325.1,41.4,9.0,0.1,298.15,
R08542,,,9.0,0.1,298.15,uncertainty is too high
R08543,,,9.0,0.1,298.15,uncertainty is too high
R08544,-29.2,4.8,9.0,0.1,298.15,
R08545,-343.1,31.8,9.0,0.1,298.15,
R08546,,,9.0,0.1,298.15,uncertainty is too high
R08547,,,9.0,0.1,298.15,uncertainty is too high
R08548,-10.0,2.6,9.0,0.1,298.15,
R08549,-25.7,7.7,9.0,0.1,298.15,
R08550,,,9.0,0.1,298.15,uncertainty is too high
R08551,,,9.0,0.1,298.15,uncertainty is too high
R08553,59.1,9.4,9.0,0.1,298.15,
R08555,-5.8,10.8,9.0,0.1,298.15,
R08557,7.8,2.4,9.0,0.1,298.15,
R08558,8.8,2.4,9.0,0.1,298.15,
R08559,,,9.0,0.1,298.15,uncertainty is too high
R08560,,,9.0,0.1,298.15,uncertainty is too high
R08561,,,9.0,0.1,298.15,uncertainty is too high
R08562,,,9.0,0.1,298.15,uncertainty is too high
R08563,,,9.0,0.1,298.15,uncertainty is too high
R08564,,,9.0,0.1,298.15,uncertainty is too high
R08566,-12.1,14.2,9.0,0.1,298.15,
R08567,-12.9,14.3,9.0,0.1,298.15,
R08568,-19.6,10.3,9.0,0.1,298.15,
R08569,-58.8,15.8,9.0,0.1,298.15,
R08570,18.3,5.8,9.0,0.1,298.15,
R08571,-104.9,6.6,9.0,0.1,298.15,
R08572,-17.7,1.4,9.0,0.1,298.15,
R08573,9.7,4.5,9.0,0.1,298.15,
R08574,2.8,34.2,9.0,0.1,298.15,
R08575,0.8,2.8,9.0,0.1,298.15,
R08576,,,9.0,0.1,298.15,uncertainty is too high
R08577,,,9.0,0.1,298.15,uncertainty is too high
R08578,,,9.0,0.1,298.15,uncertainty is too high
R08579,,,9.0,0.1,298.15,uncertainty is too high
R08583,-25.3,4.3,9.0,0.1,298.15,
R08584,,,9.0,0.1,298.15,uncertainty is too high
R08585,,,9.0,0.1,298.15,uncertainty is too high
R08586,718.1,16.2,9.0,0.1,298.15,
R08587,-15.7,15.0,9.0,0.1,298.15,
R08588,,,9.0,0.1,298.15,uncertainty is too high
R08589,,,9.0,0.1,298.15,uncertainty is too high
R08590,,,9.0,0.1,298.15,uncertainty is too high
R08591,11.8,28.3,9.0,0.1,298.15,
R08593,-0.0,25.2,9.0,0.1,298.15,
R08594,333.5,24.4,9.0,0.1,298.15,
R08595,289.6,28.1,9.0,0.1,298.15,
R08596,1500.1,33.4,9.0,0.1,298.15,
R08597,0.0,25.2,9.0,0.1,298.15,
R08598,92.4,26.6,9.0,0.1,298.15,
R08600,-49.5,11.7,9.0,0.1,298.15,
R08601,-41.9,11.1,9.0,0.1,298.15,
R08602,,,9.0,0.1,298.15,uncertainty is too high
R08603,,,9.0,0.1,298.15,uncertainty is too high
R08604,,,9.0,0.1,298.15,uncertainty is too high
R08605,,,9.0,0.1,298.15,uncertainty is too high
R08606,,,9.0,0.1,298.15,uncertainty is too high
R08607,,,9.0,0.1,298.15,uncertainty is too high
R08608,,,9.0,0.1,298.15,uncertainty is too high
R08609,-286.6,9.5,9.0,0.1,298.15,
R08610,-488.7,16.1,9.0,0.1,298.15,
R08611,-560.0,16.2,9.0,0.1,298.15,
R08612,-157.3,2.7,9.0,0.1,298.15,
R08613,,,9.0,0.1,298.15,uncertainty is too high
R08614,-155.3,2.3,9.0,0.1,298.15,
R08615,-35.6,4.9,9.0,0.1,298.15,
R08616,8.6,6.4,9.0,0.1,298.15,
R08617,-121.4,15.0,9.0,0.1,298.15,
R08618,,,9.0,0.1,298.15,uncertainty is too high
R08619,-38.2,16.4,9.0,0.1,298.15,
R08620,6.4,16.4,9.0,0.1,298.15,
R08621,-73.6,17.3,9.0,0.1,298.15,
R08622,,,9.0,0.1,298.15,uncertainty is too high
R08623,-38.2,16.6,9.0,0.1,298.15,
R08624,6.4,16.6,9.0,0.1,298.15,
R08625,-73.6,17.6,9.0,0.1,298.15,
R08626,,,9.0,0.1,298.15,uncertainty is too high
R08627,-38.2,17.0,9.0,0.1,298.15,
R08628,6.4,17.0,9.0,0.1,298.15,
R08629,-73.6,18.0,9.0,0.1,298.15,
R08630,,,9.0,0.1,298.15,uncertainty is too high
R08631,-38.2,17.4,9.0,0.1,298.15,
R08632,32.0,10.9,9.0,0.1,298.15,
R08633,17.1,10.2,9.0,0.1,298.15,
R08634,6.4,17.5,9.0,0.1,298.15,
R08635,20.0,5.6,9.0,0.1,298.15,
R08636,-73.6,18.5,9.0,0.1,298.15,
R08637,-31.2,8.0,9.0,0.1,298.15,
R08638,,,9.0,0.1,298.15,uncertainty is too high
R08639,-7.5,1.5,9.0,0.1,298.15,
R08640,-38.2,18.0,9.0,0.1,298.15,
R08641,6.4,18.1,9.0,0.1,298.15,
R08642,-73.6,19.1,9.0,0.1,298.15,
R08643,,,9.0,0.1,298.15,uncertainty is too high
R08644,-38.2,18.7,9.0,0.1,298.15,
R08645,6.4,18.7,9.0,0.1,298.15,
R08646,-73.6,19.8,9.0,0.1,298.15,
R08647,,,9.0,0.1,298.15,uncertainty is too high
R08648,-10.5,9.7,9.0,0.1,298.15,
R08650,-275.6,12.4,9.0,0.1,298.15,
R08651,8.6,2.9,9.0,0.1,298.15,
R08652,,,9.0,0.1,298.15,uncertainty is too high
R08653,,,9.0,0.1,298.15,uncertainty is too high
R08654,,,9.0,0.1,298.15,uncertainty is too high
R08655,,,9.0,0.1,298.15,uncertainty is too high
R08656,,,9.0,0.1,298.15,uncertainty is too high
R08657,-58.7,6.1,9.0,0.1,298.15,
R08658,-18.0,4.6,9.0,0.1,298.15,
R08659,,,9.0,0.1,298.15,uncertainty is too high
R08660,,,9.0,0.1,298.15,uncertainty is too high
R08661,,,9.0,0.1,298.15,uncertainty is too high
R08662,,,9.0,0.1,298.15,uncertainty is too high
R08663,,,9.0,0.1,298.15,uncertainty is too high
R08664,,,9.0,0.1,298.15,uncertainty is too high
R08665,,,9.0,0.1,298.15,uncertainty is too high
R08666,,,9.0,0.1,298.15,uncertainty is too high
R08667,,,9.0,0.1,298.15,uncertainty is too high
R08668,,,9.0,0.1,298.15,uncertainty is too high
R08669,,,9.0,0.1,298.15,uncertainty is too high
R08670,,,9.0,0.1,298.15,uncertainty is too high
R08671,,,9.0,0.1,298.15,uncertainty is too high
R08672,,,9.0,0.1,298.15,uncertainty is too high
R08673,,,9.0,0.1,298.15,uncertainty is too high
R08674,,,9.0,0.1,298.15,uncertainty is too high
R08675,,,9.0,0.1,298.15,uncertainty is too high
R08676,4.5,3.0,9.0,0.1,298.15,
R08677,29.4,10.2,9.0,0.1,298.15,
R08678,-397.1,23.5,9.0,0.1,298.15,
R08680,,,9.0,0.1,298.15,uncertainty is too high
R08681,,,9.0,0.1,298.15,uncertainty is too high
R08682,,,9.0,0.1,298.15,uncertainty is too high
R08683,,,9.0,0.1,298.15,uncertainty is too high
R08684,,,9.0,0.1,298.15,uncertainty is too high
R08685,,,9.0,0.1,298.15,uncertainty is too high
R08686,,,9.0,0.1,298.15,uncertainty is too high
R08687,,,9.0,0.1,298.15,uncertainty is too high
R08688,,,9.0,0.1,298.15,uncertainty is too high
R08689,,,9.0,0.1,298.15,uncertainty is too high
R08690,102.7,7.9,9.0,0.1,298.15,
R08691,,,9.0,0.1,298.15,uncertainty is too high
R08692,,,9.0,0.1,298.15,uncertainty is too high
R08693,,,9.0,0.1,298.15,uncertainty is too high
R08695,-33.7,26.9,9.0,0.1,298.15,
R08696,-35.1,28.3,9.0,0.1,298.15,
R08697,-35.1,27.9,9.0,0.1,298.15,
R08698,-23.2,3.5,9.0,0.1,298.15,
R08699,,,9.0,0.1,298.15,uncertainty is too high
R08700,,,9.0,0.1,298.15,uncertainty is too high
R08701,,,9.0,0.1,298.15,uncertainty is too high
R08702,,,9.0,0.1,298.15,uncertainty is too high
R08704,0.0,21.8,9.0,0.1,298.15,
R08705,4.4,20.6,9.0,0.1,298.15,
R08706,0.0,22.4,9.0,0.1,298.15,
R08707,,,9.0,0.1,298.15,uncertainty is too high
R08708,0.0,22.0,9.0,0.1,298.15,
R08709,5.0,21.0,9.0,0.1,298.15,
R08710,4.1,21.0,9.0,0.1,298.15,
R08711,4.1,21.0,9.0,0.1,298.15,
R08712,,,9.0,0.1,298.15,uncertainty is too high
R08713,,,9.0,0.1,298.15,uncertainty is too high
R08714,1.3,8.8,9.0,0.1,298.15,
R08716,,,9.0,0.1,298.15,uncertainty is too high
R08721,,,9.0,0.1,298.15,uncertainty is too high
R08723,,,9.0,0.1,298.15,uncertainty is too high
R08724,,,9.0,0.1,298.15,uncertainty is too high
R08725,,,9.0,0.1,298.15,uncertainty is too high
R08726,,,9.0,0.1,298.15,uncertainty is too high
R08727,,,9.0,0.1,298.15,uncertainty is too high
R08728,,,9.0,0.1,298.15,uncertainty is too high
R08733,,,9.0,0.1,298.15,uncertainty is too high
R08734,,,9.0,0.1,298.15,uncertainty is too high
R08735,,,9.0,0.1,298.15,uncertainty is too high
R08738,,,9.0,0.1,298.15,uncertainty is too high
R08739,,,9.0,0.1,298.15,uncertainty is too high
R08740,,,9.0,0.1,298.15,uncertainty is too high
R08743,,,9.0,0.1,298.15,uncertainty is too high
R08744,,,9.0,0.1,298.15,uncertainty is too high
R08745,,,9.0,0.1,298.15,uncertainty is too high
R08746,0.0,29.1,9.0,0.1,298.15,
R08747,-83.2,87.1,9.0,0.1,298.15,
R08748,-83.2,39.2,9.0,0.1,298.15,
R08749,-83.2,48.7,9.0,0.1,298.15,
R08750,-83.2,58.3,9.0,0.1,298.15,
R08751,-83.2,67.9,9.0,0.1,298.15,
R08752,-83.2,77.5,9.0,0.1,298.15,
R08753,-83.2,87.1,9.0,0.1,298.15,
R08754,-48.8,36.2,9.0,0.1,298.15,
R08755,-48.8,32.4,9.0,0.1,298.15,
R08756,-48.8,29.6,9.0,0.1,298.15,
R08757,,,9.0,0.1,298.15,uncertainty is too high
R08758,,,9.0,0.1,298.15,uncertainty is too high
R08759,,,9.0,0.1,298.15,uncertainty is too high
R08760,,,9.0,0.1,298.15,uncertainty is too high
R08761,,,9.0,0.1,298.15,uncertainty is too high
R08762,,,9.0,0.1,298.15,uncertainty is too high
R08763,,,9.0,0.1,298.15,uncertainty is too high
R08764,-432.3,13.4,9.0,0.1,298.15,
R08765,,,9.0,0.1,298.15,uncertainty is too high
R08766,0.7,11.0,9.0,0.1,298.15,
R08767,-26.6,33.7,9.0,0.1,298.15,
R08768,-432.3,25.3,9.0,0.1,298.15,
R08769,,,9.0,0.1,298.15,uncertainty is too high
R08770,-221.2,25.7,9.0,0.1,298.15,
R08771,,,9.0,0.1,298.15,uncertainty is too high
R08772,0.4,28.0,9.0,0.1,298.15,
R08773,-374.4,29.8,9.0,0.1,298.15,
R08774,,,9.0,0.1,298.15,uncertainty is too high
R08775,,,9.0,0.1,298.15,uncertainty is too high
R08776,,,9.0,0.1,298.15,uncertainty is too high
R08777,,,9.0,0.1,298.15,uncertainty is too high
R08778,,,9.0,0.1,298.15,uncertainty is too high
R08779,,,9.0,0.1,298.15,uncertainty is too high
R08780,,,9.0,0.1,298.15,uncertainty is too high
R08781,,,9.0,0.1,298.15,uncertainty is too high
R08782,-91.2,90.5,9.0,0.1,298.15,
R08783,,,9.0,0.1,298.15,uncertainty is too high
R08784,,,9.0,0.1,298.15,uncertainty is too high
R08785,,,9.0,0.1,298.15,uncertainty is too high
R08786,-451.4,36.0,9.0,0.1,298.15,
R08787,,,9.0,0.1,298.15,uncertainty is too high
R08788,,,9.0,0.1,298.15,uncertainty is too high
R08789,,,9.0,0.1,298.15,uncertainty is too high
R08790,,,9.0,0.1,298.15,uncertainty is too high
R08791,,,9.0,0.1,298.15,uncertainty is too high
R08792,,,9.0,0.1,298.15,uncertainty is too high
R08794,,,9.0,0.1,298.15,uncertainty is too high
R08795,,,9.0,0.1,298.15,uncertainty is too high
R08796,5.4,69.6,9.0,0.1,298.15,
R08797,4.0,69.8,9.0,0.1,298.15,
R08798,94.3,20.7,9.0,0.1,298.15,
R08799,94.4,26.0,9.0,0.1,298.15,
R08800,94.5,20.6,9.0,0.1,298.15,
R08801,-204.8,30.3,9.0,0.1,298.15,
R08802,-204.7,18.1,9.0,0.1,298.15,
R08803,,,9.0,0.1,298.15,uncertainty is too high
R08804,,,9.0,0.1,298.15,uncertainty is too high
R08805,22.7,36.8,9.0,0.1,298.15,
R08806,23.1,39.2,9.0,0.1,298.15,
R08807,-15.1,73.0,9.0,0.1,298.15,
R08808,-15.5,74.1,9.0,0.1,298.15,
R08809,-15.9,74.1,9.0,0.1,298.15,
R08810,-16.7,77.7,9.0,0.1,298.15,
R08811,-90.9,29.5,9.0,0.1,298.15,
R08812,-91.3,34.7,9.0,0.1,298.15,
R08813,-70.5,43.6,9.0,0.1,298.15,
R08814,-70.9,55.7,9.0,0.1,298.15,
R08815,-436.1,35.5,9.0,0.1,298.15,
R08816,-71.1,33.4,9.0,0.1,298.15,
R08817,-24.5,33.2,9.0,0.1,298.15,
R08818,54.2,48.4,9.0,0.1,298.15,
R08819,-1.9,61.5,9.0,0.1,298.15,
R08820,55.0,46.7,9.0,0.1,298.15,
R08821,53.3,45.5,9.0,0.1,298.15,
R08822,-69.5,44.1,9.0,0.1,298.15,
R08823,-8.9,58.6,9.0,0.1,298.15,
