!MiriamID::urn:miriam:kegg.reaction,!dG0_prime (kJ/mol),!sigma[dG0] (kJ/mol),!pH,!I (mM),!T (Kelvin),!Note
R08157,,,6.0,0.1,298.15,uncertainty is too high
R08158,,,6.0,0.1,298.15,uncertainty is too high
R08159,,,6.0,0.1,298.15,uncertainty is too high
R08160,,,6.0,0.1,298.15,uncertainty is too high
R08161,,,6.0,0.1,298.15,uncertainty is too high
R08162,,,6.0,0.1,298.15,uncertainty is too high
R08163,,,6.0,0.1,298.15,uncertainty is too high
R08164,,,6.0,0.1,298.15,uncertainty is too high
R08165,21.0,11.7,6.0,0.1,298.15,
R08166,-127.1,30.1,6.0,0.1,298.15,
R08167,,,6.0,0.1,298.15,uncertainty is too high
R08168,,,6.0,0.1,298.15,uncertainty is too high
R08170,,,6.0,0.1,298.15,uncertainty is too high
R08171,,,6.0,0.1,298.15,uncertainty is too high
R08172,,,6.0,0.1,298.15,uncertainty is too high
R08173,,,6.0,0.1,298.15,uncertainty is too high
R08174,-19.0,41.6,6.0,0.1,298.15,
R08175,-19.0,43.8,6.0,0.1,298.15,
R08176,-19.1,42.7,6.0,0.1,298.15,
R08177,-13.8,44.4,6.0,0.1,298.15,
R08178,-19.1,46.5,6.0,0.1,298.15,
R08179,-19.0,53.5,6.0,0.1,298.15,
R08180,-19.0,58.1,6.0,0.1,298.15,
R08181,-19.0,46.5,6.0,0.1,298.15,
R08182,-19.0,48.2,6.0,0.1,298.15,
R08183,-18.7,50.0,6.0,0.1,298.15,
R08184,-19.0,46.0,6.0,0.1,298.15,
R08185,-19.0,48.3,6.0,0.1,298.15,
R08186,-19.0,44.7,6.0,0.1,298.15,
R08187,-19.0,46.9,6.0,0.1,298.15,
R08188,-19.0,49.1,6.0,0.1,298.15,
R08189,-19.0,55.1,6.0,0.1,298.15,
R08190,-19.0,46.3,6.0,0.1,298.15,
R08191,-19.0,52.4,6.0,0.1,298.15,
R08192,-19.0,48.2,6.0,0.1,298.15,
R08193,7.7,3.6,6.0,0.1,298.15,
R08194,13.1,5.7,6.0,0.1,298.15,
R08195,-2.5,4.3,6.0,0.1,298.15,
R08196,-2.5,4.3,6.0,0.1,298.15,
R08197,2.4,9.8,6.0,0.1,298.15,
R08198,28.3,3.6,6.0,0.1,298.15,
R08199,-18.9,6.8,6.0,0.1,298.15,
R08200,-66.6,5.9,6.0,0.1,298.15,
R08201,-2.8,5.4,6.0,0.1,298.15,
R08203,,,6.0,0.1,298.15,uncertainty is too high
R08204,,,6.0,0.1,298.15,uncertainty is too high
R08205,-364.9,16.0,6.0,0.1,298.15,
R08206,,,6.0,0.1,298.15,uncertainty is too high
R08207,,,6.0,0.1,298.15,uncertainty is too high
R08208,,,6.0,0.1,298.15,uncertainty is too high
R08209,67.2,3.6,6.0,0.1,298.15,
R08210,72.1,3.6,6.0,0.1,298.15,
R08211,,,6.0,0.1,298.15,uncertainty is too high
R08212,-277.7,16.7,6.0,0.1,298.15,
R08213,-19.7,6.0,6.0,0.1,298.15,
R08214,3.3,9.5,6.0,0.1,298.15,
R08215,3.3,10.2,6.0,0.1,298.15,
R08217,207.4,20.9,6.0,0.1,298.15,
R08218,,,6.0,0.1,298.15,uncertainty is too high
R08219,,,6.0,0.1,298.15,uncertainty is too high
R08220,,,6.0,0.1,298.15,uncertainty is too high
R08221,-28.3,22.5,6.0,0.1,298.15,
R08222,12.9,22.0,6.0,0.1,298.15,
R08223,,,6.0,0.1,298.15,uncertainty is too high
R08224,,,6.0,0.1,298.15,uncertainty is too high
R08225,,,6.0,0.1,298.15,uncertainty is too high
R08226,,,6.0,0.1,298.15,uncertainty is too high
R08227,,,6.0,0.1,298.15,uncertainty is too high
R08228,,,6.0,0.1,298.15,uncertainty is too high
R08229,-18.7,21.8,6.0,0.1,298.15,
R08230,-13.0,21.6,6.0,0.1,298.15,
R08231,-24.5,21.8,6.0,0.1,298.15,
R08232,-7.8,22.4,6.0,0.1,298.15,
R08233,-7.8,23.0,6.0,0.1,298.15,
R08234,,,6.0,0.1,298.15,uncertainty is too high
R08235,,,6.0,0.1,298.15,uncertainty is too high
R08236,,,6.0,0.1,298.15,uncertainty is too high
R08237,,,6.0,0.1,298.15,uncertainty is too high
R08238,-23.5,22.3,6.0,0.1,298.15,
R08239,,,6.0,0.1,298.15,uncertainty is too high
R08240,,,6.0,0.1,298.15,uncertainty is too high
R08241,,,6.0,0.1,298.15,uncertainty is too high
R08242,,,6.0,0.1,298.15,uncertainty is too high
R08243,,,6.0,0.1,298.15,uncertainty is too high
R08244,,,6.0,0.1,298.15,uncertainty is too high
R08245,,,6.0,0.1,298.15,uncertainty is too high
R08246,,,6.0,0.1,298.15,uncertainty is too high
R08247,1.7,4.2,6.0,0.1,298.15,
R08248,,,6.0,0.1,298.15,uncertainty is too high
R08249,,,6.0,0.1,298.15,uncertainty is too high
R08250,,,6.0,0.1,298.15,uncertainty is too high
R08251,,,6.0,0.1,298.15,uncertainty is too high
R08252,171.6,13.3,6.0,0.1,298.15,
R08253,,,6.0,0.1,298.15,uncertainty is too high
R08254,,,6.0,0.1,298.15,uncertainty is too high
R08255,,,6.0,0.1,298.15,uncertainty is too high
R08256,,,6.0,0.1,298.15,uncertainty is too high
R08257,,,6.0,0.1,298.15,uncertainty is too high
R08258,,,6.0,0.1,298.15,uncertainty is too high
R08259,,,6.0,0.1,298.15,uncertainty is too high
R08260,,,6.0,0.1,298.15,uncertainty is too high
R08261,,,6.0,0.1,298.15,uncertainty is too high
R08262,,,6.0,0.1,298.15,uncertainty is too high
R08263,,,6.0,0.1,298.15,uncertainty is too high
R08264,,,6.0,0.1,298.15,uncertainty is too high
R08265,,,6.0,0.1,298.15,uncertainty is too high
R08266,,,6.0,0.1,298.15,uncertainty is too high
R08267,-449.2,45.3,6.0,0.1,298.15,
R08268,-117.2,39.8,6.0,0.1,298.15,
R08269,-117.2,38.3,6.0,0.1,298.15,
R08270,-449.2,38.8,6.0,0.1,298.15,
R08271,-404.2,46.0,6.0,0.1,298.15,
R08272,-106.0,37.2,6.0,0.1,298.15,
R08273,-19.0,48.3,6.0,0.1,298.15,
R08274,-404.2,39.7,6.0,0.1,298.15,
R08275,,,6.0,0.1,298.15,uncertainty is too high
R08276,,,6.0,0.1,298.15,uncertainty is too high
R08277,,,6.0,0.1,298.15,uncertainty is too high
R08278,,,6.0,0.1,298.15,uncertainty is too high
R08279,,,6.0,0.1,298.15,uncertainty is too high
R08280,,,6.0,0.1,298.15,uncertainty is too high
R08281,,,6.0,0.1,298.15,uncertainty is too high
R08282,,,6.0,0.1,298.15,uncertainty is too high
R08283,,,6.0,0.1,298.15,uncertainty is too high
R08284,,,6.0,0.1,298.15,uncertainty is too high
R08285,,,6.0,0.1,298.15,uncertainty is too high
R08286,,,6.0,0.1,298.15,uncertainty is too high
R08287,,,6.0,0.1,298.15,uncertainty is too high
R08288,,,6.0,0.1,298.15,uncertainty is too high
R08289,,,6.0,0.1,298.15,uncertainty is too high
R08290,,,6.0,0.1,298.15,uncertainty is too high
R08291,,,6.0,0.1,298.15,uncertainty is too high
R08292,,,6.0,0.1,298.15,uncertainty is too high
R08293,-193.9,23.2,6.0,0.1,298.15,
R08294,-449.1,32.0,6.0,0.1,298.15,
R08295,4.6,21.1,6.0,0.1,298.15,
R08296,-182.7,19.8,6.0,0.1,298.15,
R08297,-193.9,23.7,6.0,0.1,298.15,
R08298,-204.2,23.3,6.0,0.1,298.15,
R08299,35.8,14.6,6.0,0.1,298.15,
R08300,4.6,30.1,6.0,0.1,298.15,
R08301,-204.5,15.9,6.0,0.1,298.15,
R08302,-439.8,13.1,6.0,0.1,298.15,
R08303,,,6.0,0.1,298.15,uncertainty is too high
R08304,,,6.0,0.1,298.15,uncertainty is too high
R08305,,,6.0,0.1,298.15,uncertainty is too high
R08306,,,6.0,0.1,298.15,uncertainty is too high
R08307,,,6.0,0.1,298.15,uncertainty is too high
R08308,,,6.0,0.1,298.15,uncertainty is too high
R08309,,,6.0,0.1,298.15,uncertainty is too high
R08310,,,6.0,0.1,298.15,uncertainty is too high
R08311,,,6.0,0.1,298.15,uncertainty is too high
R08312,,,6.0,0.1,298.15,uncertainty is too high
R08313,-448.9,44.7,6.0,0.1,298.15,
R08314,,,6.0,0.1,298.15,uncertainty is too high
R08315,-204.3,47.4,6.0,0.1,298.15,
R08316,-115.8,43.9,6.0,0.1,298.15,
R08317,-204.3,44.3,6.0,0.1,298.15,
R08318,33.8,46.6,6.0,0.1,298.15,
R08319,-73.3,43.1,6.0,0.1,298.15,
R08320,-203.9,47.4,6.0,0.1,298.15,
R08321,46.0,43.7,6.0,0.1,298.15,
R08322,-170.1,44.0,6.0,0.1,298.15,
R08323,-15.3,15.7,6.0,0.1,298.15,
R08324,12.0,8.8,6.0,0.1,298.15,
R08325,-404.1,10.0,6.0,0.1,298.15,
R08326,-402.0,10.0,6.0,0.1,298.15,
R08327,-404.1,10.0,6.0,0.1,298.15,
R08328,-17.1,9.5,6.0,0.1,298.15,
R08329,6.5,9.9,6.0,0.1,298.15,
R08330,-32.1,7.7,6.0,0.1,298.15,
R08331,-25.7,3.9,6.0,0.1,298.15,
R08332,-20.9,8.0,6.0,0.1,298.15,
R08333,-326.8,7.0,6.0,0.1,298.15,
R08334,-283.8,7.5,6.0,0.1,298.15,
R08335,-32.1,7.7,6.0,0.1,298.15,
R08336,6.5,8.8,6.0,0.1,298.15,
R08337,10.5,8.6,6.0,0.1,298.15,
R08338,-165.6,8.3,6.0,0.1,298.15,
R08339,,,6.0,0.1,298.15,uncertainty is too high
R08340,,,6.0,0.1,298.15,uncertainty is too high
R08341,-117.3,33.0,6.0,0.1,298.15,
R08342,-106.0,29.9,6.0,0.1,298.15,
R08343,,,6.0,0.1,298.15,uncertainty is too high
R08344,,,6.0,0.1,298.15,uncertainty is too high
R08345,,,6.0,0.1,298.15,uncertainty is too high
R08346,,,6.0,0.1,298.15,uncertainty is too high
R08347,,,6.0,0.1,298.15,uncertainty is too high
R08348,,,6.0,0.1,298.15,uncertainty is too high
R08349,,,6.0,0.1,298.15,uncertainty is too high
R08350,-2.8,49.3,6.0,0.1,298.15,
R08351,-2.8,49.7,6.0,0.1,298.15,
R08352,-23.2,34.8,6.0,0.1,298.15,
R08353,-17.7,45.1,6.0,0.1,298.15,
R08354,-23.3,21.8,6.0,0.1,298.15,
R08355,-21.5,34.7,6.0,0.1,298.15,
R08356,133.0,89.1,6.0,0.1,298.15,
R08357,105.4,78.4,6.0,0.1,298.15,
R08358,,,6.0,0.1,298.15,uncertainty is too high
R08359,,,6.0,0.1,298.15,uncertainty is too high
R08360,,,6.0,0.1,298.15,uncertainty is too high
R08361,,,6.0,0.1,298.15,uncertainty is too high
R08362,,,6.0,0.1,298.15,uncertainty is too high
R08363,,,6.0,0.1,298.15,uncertainty is too high
R08364,,,6.0,0.1,298.15,uncertainty is too high
R08365,7.2,5.3,6.0,0.1,298.15,
R08366,,,6.0,0.1,298.15,uncertainty is too high
R08367,,,6.0,0.1,298.15,uncertainty is too high
R08368,17.3,14.9,6.0,0.1,298.15,
R08369,,,6.0,0.1,298.15,uncertainty is too high
R08370,-177.4,28.8,6.0,0.1,298.15,
R08371,-1726.7,72.6,6.0,0.1,298.15,
R08372,,,6.0,0.1,298.15,uncertainty is too high
R08373,-286.6,30.9,6.0,0.1,298.15,
R08374,-25.2,25.9,6.0,0.1,298.15,
R08375,-6.5,45.6,6.0,0.1,298.15,
R08376,,,6.0,0.1,298.15,uncertainty is too high
R08377,,,6.0,0.1,298.15,uncertainty is too high
R08378,,,6.0,0.1,298.15,uncertainty is too high
R08379,18.2,3.4,6.0,0.1,298.15,
R08380,39.0,43.4,6.0,0.1,298.15,
R08381,-5.3,42.3,6.0,0.1,298.15,
R08382,28.8,42.0,6.0,0.1,298.15,
R08383,29.9,42.0,6.0,0.1,298.15,
R08384,-164.8,42.7,6.0,0.1,298.15,
R08385,-25.6,41.9,6.0,0.1,298.15,
R08386,,,6.0,0.1,298.15,uncertainty is too high
R08387,,,6.0,0.1,298.15,uncertainty is too high
R08388,,,6.0,0.1,298.15,uncertainty is too high
R08389,,,6.0,0.1,298.15,uncertainty is too high
R08390,-402.1,41.0,6.0,0.1,298.15,
R08391,,,6.0,0.1,298.15,uncertainty is too high
R08392,-415.3,40.8,6.0,0.1,298.15,
R08393,1754.6,18.5,6.0,0.1,298.15,
R08394,1724.9,19.0,6.0,0.1,298.15,
R08395,-257.2,35.6,6.0,0.1,298.15,
R08396,-22.1,18.6,6.0,0.1,298.15,
R08397,1748.1,16.3,6.0,0.1,298.15,
R08398,1724.9,19.0,6.0,0.1,298.15,
R08399,1718.4,16.8,6.0,0.1,298.15,
R08400,-70.2,20.4,6.0,0.1,298.15,
R08401,,,6.0,0.1,298.15,uncertainty is too high
R08402,,,6.0,0.1,298.15,uncertainty is too high
R08403,,,6.0,0.1,298.15,uncertainty is too high
R08404,,,6.0,0.1,298.15,uncertainty is too high
R08405,,,6.0,0.1,298.15,uncertainty is too high
R08406,,,6.0,0.1,298.15,uncertainty is too high
R08407,,,6.0,0.1,298.15,uncertainty is too high
R08408,-104.7,16.9,6.0,0.1,298.15,
R08409,,,6.0,0.1,298.15,uncertainty is too high
R08410,,,6.0,0.1,298.15,uncertainty is too high
R08411,-125.8,5.3,6.0,0.1,298.15,
R08412,516.7,6.7,6.0,0.1,298.15,
R08413,412.8,7.6,6.0,0.1,298.15,
R08414,-2.6,27.5,6.0,0.1,298.15,
R08415,,,6.0,0.1,298.15,uncertainty is too high
R08416,,,6.0,0.1,298.15,uncertainty is too high
R08417,,,6.0,0.1,298.15,uncertainty is too high
R08418,,,6.0,0.1,298.15,uncertainty is too high
R08419,,,6.0,0.1,298.15,uncertainty is too high
R08420,,,6.0,0.1,298.15,uncertainty is too high
R08421,,,6.0,0.1,298.15,uncertainty is too high
R08422,,,6.0,0.1,298.15,uncertainty is too high
R08423,,,6.0,0.1,298.15,uncertainty is too high
R08424,,,6.0,0.1,298.15,uncertainty is too high
R08425,,,6.0,0.1,298.15,uncertainty is too high
R08426,149.9,28.0,6.0,0.1,298.15,
R08427,,,6.0,0.1,298.15,uncertainty is too high
R08428,,,6.0,0.1,298.15,uncertainty is too high
R08429,,,6.0,0.1,298.15,uncertainty is too high
R08430,,,6.0,0.1,298.15,uncertainty is too high
R08431,,,6.0,0.1,298.15,uncertainty is too high
R08432,,,6.0,0.1,298.15,uncertainty is too high
R08433,,,6.0,0.1,298.15,uncertainty is too high
R08434,,,6.0,0.1,298.15,uncertainty is too high
R08435,-373.1,10.2,6.0,0.1,298.15,
R08436,183.3,27.4,6.0,0.1,298.15,
R08437,77.6,28.2,6.0,0.1,298.15,
R08438,,,6.0,0.1,298.15,uncertainty is too high
R08439,,,6.0,0.1,298.15,uncertainty is too high
R08440,,,6.0,0.1,298.15,uncertainty is too high
R08441,,,6.0,0.1,298.15,uncertainty is too high
R08442,,,6.0,0.1,298.15,uncertainty is too high
R08443,475.0,29.0,6.0,0.1,298.15,
R08444,28.5,22.9,6.0,0.1,298.15,
R08445,-4.1,26.7,6.0,0.1,298.15,
R08446,,,6.0,0.1,298.15,uncertainty is too high
R08447,,,6.0,0.1,298.15,uncertainty is too high
R08448,,,6.0,0.1,298.15,uncertainty is too high
R08449,,,6.0,0.1,298.15,uncertainty is too high
R08450,,,6.0,0.1,298.15,uncertainty is too high
R08451,-9.5,78.1,6.0,0.1,298.15,
R08452,-106.0,77.3,6.0,0.1,298.15,
R08453,-86.2,77.2,6.0,0.1,298.15,
R08454,,,6.0,0.1,298.15,uncertainty is too high
R08455,,,6.0,0.1,298.15,uncertainty is too high
R08456,-126.6,46.9,6.0,0.1,298.15,
R08457,61.0,46.9,6.0,0.1,298.15,
R08458,,,6.0,0.1,298.15,uncertainty is too high
R08459,,,6.0,0.1,298.15,uncertainty is too high
R08460,,,6.0,0.1,298.15,uncertainty is too high
R08461,5.1,17.3,6.0,0.1,298.15,
R08462,,,6.0,0.1,298.15,uncertainty is too high
R08463,238.8,8.2,6.0,0.1,298.15,
R08464,32.2,11.3,6.0,0.1,298.15,
R08465,,,6.0,0.1,298.15,uncertainty is too high
R08466,32.2,11.3,6.0,0.1,298.15,
R08467,,,6.0,0.1,298.15,uncertainty is too high
R08468,,,6.0,0.1,298.15,uncertainty is too high
R08469,,,6.0,0.1,298.15,uncertainty is too high
R08470,-98.0,54.7,6.0,0.1,298.15,
R08471,374.6,56.6,6.0,0.1,298.15,
R08472,314.5,58.9,6.0,0.1,298.15,
R08473,61.0,15.4,6.0,0.1,298.15,
R08474,222.2,30.1,6.0,0.1,298.15,
R08475,,,6.0,0.1,298.15,uncertainty is too high
R08476,,,6.0,0.1,298.15,uncertainty is too high
R08477,146.0,54.3,6.0,0.1,298.15,
R08478,1137.0,34.1,6.0,0.1,298.15,
R08479,,,6.0,0.1,298.15,uncertainty is too high
R08480,,,6.0,0.1,298.15,uncertainty is too high
R08481,,,6.0,0.1,298.15,uncertainty is too high
R08482,21.9,24.6,6.0,0.1,298.15,
R08483,115.9,32.1,6.0,0.1,298.15,
R08484,34.0,33.6,6.0,0.1,298.15,
R08485,-139.3,39.6,6.0,0.1,298.15,
R08486,-44.8,51.8,6.0,0.1,298.15,
R08487,-11.4,72.7,6.0,0.1,298.15,
R08488,-260.4,108.2,6.0,0.1,298.15,
R08489,204.2,107.9,6.0,0.1,298.15,
R08490,,,6.0,0.1,298.15,uncertainty is too high
R08491,,,6.0,0.1,298.15,uncertainty is too high
R08492,,,6.0,0.1,298.15,uncertainty is too high
R08494,,,6.0,0.1,298.15,uncertainty is too high
R08495,,,6.0,0.1,298.15,uncertainty is too high
R08496,,,6.0,0.1,298.15,uncertainty is too high
R08497,,,6.0,0.1,298.15,uncertainty is too high
R08498,,,6.0,0.1,298.15,uncertainty is too high
R08499,59.7,17.5,6.0,0.1,298.15,
R08500,,,6.0,0.1,298.15,uncertainty is too high
R08501,,,6.0,0.1,298.15,uncertainty is too high
R08502,-55.3,21.0,6.0,0.1,298.15,
R08503,-2.5,4.4,6.0,0.1,298.15,
R08505,,,6.0,0.1,298.15,uncertainty is too high
R08506,,,6.0,0.1,298.15,uncertainty is too high
R08507,,,6.0,0.1,298.15,uncertainty is too high
R08508,,,6.0,0.1,298.15,uncertainty is too high
R08509,460.7,20.3,6.0,0.1,298.15,
R08510,-30.6,37.0,6.0,0.1,298.15,
R08511,,,6.0,0.1,298.15,uncertainty is too high
R08512,,,6.0,0.1,298.15,uncertainty is too high
R08513,66.8,26.9,6.0,0.1,298.15,
R08514,,,6.0,0.1,298.15,uncertainty is too high
R08515,-1.2,2.6,6.0,0.1,298.15,
R08516,,,6.0,0.1,298.15,uncertainty is too high
R08517,,,6.0,0.1,298.15,uncertainty is too high
R08518,,,6.0,0.1,298.15,uncertainty is too high
R08519,,,6.0,0.1,298.15,uncertainty is too high
R08520,,,6.0,0.1,298.15,uncertainty is too high
R08521,,,6.0,0.1,298.15,uncertainty is too high
R08522,,,6.0,0.1,298.15,uncertainty is too high
R08523,,,6.0,0.1,298.15,uncertainty is too high
R08524,,,6.0,0.1,298.15,uncertainty is too high
R08525,,,6.0,0.1,298.15,uncertainty is too high
R08527,-360.7,8.5,6.0,0.1,298.15,
R08528,-70.2,20.4,6.0,0.1,298.15,
R08529,,,6.0,0.1,298.15,uncertainty is too high
R08530,5.2,32.6,6.0,0.1,298.15,
R08531,5.2,32.6,6.0,0.1,298.15,
R08532,,,6.0,0.1,298.15,uncertainty is too high
R08533,-55.2,9.1,6.0,0.1,298.15,
R08534,-2.6,13.9,6.0,0.1,298.15,
R08535,,,6.0,0.1,298.15,uncertainty is too high
R08536,19.8,5.1,6.0,0.1,298.15,
R08537,,,6.0,0.1,298.15,uncertainty is too high
R08538,,,6.0,0.1,298.15,uncertainty is too high
R08539,,,6.0,0.1,298.15,uncertainty is too high
R08540,-263.8,29.8,6.0,0.1,298.15,
R08541,-312.1,41.4,6.0,0.1,298.15,
R08542,,,6.0,0.1,298.15,uncertainty is too high
R08543,,,6.0,0.1,298.15,uncertainty is too high
R08544,-12.1,4.8,6.0,0.1,298.15,
R08545,-330.1,31.8,6.0,0.1,298.15,
R08546,,,6.0,0.1,298.15,uncertainty is too high
R08547,,,6.0,0.1,298.15,uncertainty is too high
R08548,-12.8,2.6,6.0,0.1,298.15,
R08549,-26.9,7.7,6.0,0.1,298.15,
R08550,,,6.0,0.1,298.15,uncertainty is too high
R08551,,,6.0,0.1,298.15,uncertainty is too high
R08553,14.3,9.4,6.0,0.1,298.15,
R08555,-6.4,10.8,6.0,0.1,298.15,
R08557,24.9,2.4,6.0,0.1,298.15,
R08558,26.0,2.4,6.0,0.1,298.15,
R08559,,,6.0,0.1,298.15,uncertainty is too high
R08560,,,6.0,0.1,298.15,uncertainty is too high
R08561,,,6.0,0.1,298.15,uncertainty is too high
R08562,,,6.0,0.1,298.15,uncertainty is too high
R08563,,,6.0,0.1,298.15,uncertainty is too high
R08564,,,6.0,0.1,298.15,uncertainty is too high
R08566,6.8,14.2,6.0,0.1,298.15,
R08567,6.0,14.3,6.0,0.1,298.15,
R08568,-18.2,10.3,6.0,0.1,298.15,
R08569,-43.4,15.8,6.0,0.1,298.15,
R08570,18.3,5.8,6.0,0.1,298.15,
R08571,-51.6,6.6,6.0,0.1,298.15,
R08572,-2.1,1.4,6.0,0.1,298.15,
R08573,26.9,4.5,6.0,0.1,298.15,
R08574,-0.4,34.2,6.0,0.1,298.15,
R08575,-0.4,2.8,6.0,0.1,298.15,
R08576,,,6.0,0.1,298.15,uncertainty is too high
R08577,,,6.0,0.1,298.15,uncertainty is too high
R08578,,,6.0,0.1,298.15,uncertainty is too high
R08579,,,6.0,0.1,298.15,uncertainty is too high
R08583,-26.9,4.3,6.0,0.1,298.15,
R08584,,,6.0,0.1,298.15,uncertainty is too high
R08585,,,6.0,0.1,298.15,uncertainty is too high
R08586,564.1,16.2,6.0,0.1,298.15,
R08587,-13.8,15.0,6.0,0.1,298.15,
R08588,,,6.0,0.1,298.15,uncertainty is too high
R08589,,,6.0,0.1,298.15,uncertainty is too high
R08590,,,6.0,0.1,298.15,uncertainty is too high
R08591,0.2,28.3,6.0,0.1,298.15,
R08593,-0.0,25.2,6.0,0.1,298.15,
R08594,265.6,24.4,6.0,0.1,298.15,
R08595,223.3,28.1,6.0,0.1,298.15,
R08596,1207.2,33.4,6.0,0.1,298.15,
R08597,0.0,25.2,6.0,0.1,298.15,
R08598,46.5,26.6,6.0,0.1,298.15,
R08600,-32.5,11.7,6.0,0.1,298.15,
R08601,-25.0,11.1,6.0,0.1,298.15,
R08602,,,6.0,0.1,298.15,uncertainty is too high
R08603,,,6.0,0.1,298.15,uncertainty is too high
R08604,,,6.0,0.1,298.15,uncertainty is too high
R08605,,,6.0,0.1,298.15,uncertainty is too high
R08606,,,6.0,0.1,298.15,uncertainty is too high
R08607,,,6.0,0.1,298.15,uncertainty is too high
R08608,,,6.0,0.1,298.15,uncertainty is too high
R08609,-303.8,9.5,6.0,0.1,298.15,
R08610,-489.0,16.1,6.0,0.1,298.15,
R08611,-543.3,16.2,6.0,0.1,298.15,
R08612,-328.4,2.7,6.0,0.1,298.15,
R08613,,,6.0,0.1,298.15,uncertainty is too high
R08614,-326.4,2.3,6.0,0.1,298.15,
R08615,-23.2,4.9,6.0,0.1,298.15,
R08616,8.6,6.4,6.0,0.1,298.15,
R08617,-123.8,15.0,6.0,0.1,298.15,
R08618,,,6.0,0.1,298.15,uncertainty is too high
R08619,-19.9,16.4,6.0,0.1,298.15,
R08620,6.4,16.4,6.0,0.1,298.15,
R08621,-56.3,17.3,6.0,0.1,298.15,
R08622,,,6.0,0.1,298.15,uncertainty is too high
R08623,-19.9,16.6,6.0,0.1,298.15,
R08624,6.4,16.6,6.0,0.1,298.15,
R08625,-56.2,17.6,6.0,0.1,298.15,
R08626,,,6.0,0.1,298.15,uncertainty is too high
R08627,-20.0,17.0,6.0,0.1,298.15,
R08628,6.4,17.0,6.0,0.1,298.15,
R08629,-56.1,18.0,6.0,0.1,298.15,
R08630,,,6.0,0.1,298.15,uncertainty is too high
R08631,-19.9,17.4,6.0,0.1,298.15,
R08632,36.0,10.9,6.0,0.1,298.15,
R08633,37.5,10.2,6.0,0.1,298.15,
R08634,6.3,17.5,6.0,0.1,298.15,
R08635,23.9,5.6,6.0,0.1,298.15,
R08636,-56.1,18.5,6.0,0.1,298.15,
R08637,-33.8,8.0,6.0,0.1,298.15,
R08638,,,6.0,0.1,298.15,uncertainty is too high
R08639,-7.5,1.5,6.0,0.1,298.15,
R08640,-20.0,18.0,6.0,0.1,298.15,
R08641,6.5,18.1,6.0,0.1,298.15,
R08642,-56.2,19.1,6.0,0.1,298.15,
R08643,,,6.0,0.1,298.15,uncertainty is too high
R08644,-20.0,18.7,6.0,0.1,298.15,
R08645,6.4,18.7,6.0,0.1,298.15,
R08646,-56.1,19.8,6.0,0.1,298.15,
R08647,,,6.0,0.1,298.15,uncertainty is too high
R08648,-27.6,9.7,6.0,0.1,298.15,
R08650,-263.4,12.4,6.0,0.1,298.15,
R08651,27.3,2.9,6.0,0.1,298.15,
R08652,,,6.0,0.1,298.15,uncertainty is too high
R08653,,,6.0,0.1,298.15,uncertainty is too high
R08654,,,6.0,0.1,298.15,uncertainty is too high
R08655,,,6.0,0.1,298.15,uncertainty is too high
R08656,,,6.0,0.1,298.15,uncertainty is too high
R08657,-57.6,6.1,6.0,0.1,298.15,
R08658,-19.6,4.6,6.0,0.1,298.15,
R08659,,,6.0,0.1,298.15,uncertainty is too high
R08660,,,6.0,0.1,298.15,uncertainty is too high
R08661,,,6.0,0.1,298.15,uncertainty is too high
R08662,,,6.0,0.1,298.15,uncertainty is too high
R08663,,,6.0,0.1,298.15,uncertainty is too high
R08664,,,6.0,0.1,298.15,uncertainty is too high
R08665,,,6.0,0.1,298.15,uncertainty is too high
R08666,,,6.0,0.1,298.15,uncertainty is too high
R08667,,,6.0,0.1,298.15,uncertainty is too high
R08668,,,6.0,0.1,298.15,uncertainty is too high
R08669,,,6.0,0.1,298.15,uncertainty is too high
R08670,,,6.0,0.1,298.15,uncertainty is too high
R08671,,,6.0,0.1,298.15,uncertainty is too high
R08672,,,6.0,0.1,298.15,uncertainty is too high
R08673,,,6.0,0.1,298.15,uncertainty is too high
R08674,,,6.0,0.1,298.15,uncertainty is too high
R08675,,,6.0,0.1,298.15,uncertainty is too high
R08676,-7.6,3.0,6.0,0.1,298.15,
R08677,30.9,10.2,6.0,0.1,298.15,
R08678,-369.7,23.5,6.0,0.1,298.15,
R08680,,,6.0,0.1,298.15,uncertainty is too high
R08681,,,6.0,0.1,298.15,uncertainty is too high
R08682,,,6.0,0.1,298.15,uncertainty is too high
R08683,,,6.0,0.1,298.15,uncertainty is too high
R08684,,,6.0,0.1,298.15,uncertainty is too high
R08685,,,6.0,0.1,298.15,uncertainty is too high
R08686,,,6.0,0.1,298.15,uncertainty is too high
R08687,,,6.0,0.1,298.15,uncertainty is too high
R08688,,,6.0,0.1,298.15,uncertainty is too high
R08689,,,6.0,0.1,298.15,uncertainty is too high
R08690,68.4,7.9,6.0,0.1,298.15,
R08691,,,6.0,0.1,298.15,uncertainty is too high
R08692,,,6.0,0.1,298.15,uncertainty is too high
R08693,,,6.0,0.1,298.15,uncertainty is too high
R08695,-20.6,26.9,6.0,0.1,298.15,
R08696,-22.1,28.3,6.0,0.1,298.15,
R08697,-22.1,27.9,6.0,0.1,298.15,
R08698,-24.9,3.5,6.0,0.1,298.15,
R08699,,,6.0,0.1,298.15,uncertainty is too high
R08700,,,6.0,0.1,298.15,uncertainty is too high
R08701,,,6.0,0.1,298.15,uncertainty is too high
R08702,,,6.0,0.1,298.15,uncertainty is too high
