!MiriamID::urn:miriam:kegg.reaction,!dG0_prime (kJ/mol),!sigma[dG0] (kJ/mol),!pH,!I (mM),!T (Kelvin),!Note
R07680,-9.7,5.5,5.0,0.1,298.15,
R07682,,,5.0,0.1,298.15,uncertainty is too high
R07683,,,5.0,0.1,298.15,uncertainty is too high
R07684,,,5.0,0.1,298.15,uncertainty is too high
R07685,,,5.0,0.1,298.15,uncertainty is too high
R07686,,,5.0,0.1,298.15,uncertainty is too high
R07687,-356.2,48.2,5.0,0.1,298.15,
R07688,-68.6,52.2,5.0,0.1,298.15,
R07689,-1.4,52.1,5.0,0.1,298.15,
R07690,,,5.0,0.1,298.15,uncertainty is too high
R07691,,,5.0,0.1,298.15,uncertainty is too high
R07692,-56.8,26.0,5.0,0.1,298.15,
R07693,,,5.0,0.1,298.15,uncertainty is too high
R07694,66.2,49.6,5.0,0.1,298.15,
R07695,-306.4,19.0,5.0,0.1,298.15,
R07696,159.3,28.1,5.0,0.1,298.15,
R07697,,,5.0,0.1,298.15,uncertainty is too high
R07698,,,5.0,0.1,298.15,uncertainty is too high
R07699,,,5.0,0.1,298.15,uncertainty is too high
R07700,-433.3,15.3,5.0,0.1,298.15,
R07701,-285.2,38.5,5.0,0.1,298.15,
R07702,-331.4,36.4,5.0,0.1,298.15,
R07703,1.2,19.6,5.0,0.1,298.15,
R07704,-368.1,47.7,5.0,0.1,298.15,
R07705,-56.7,51.9,5.0,0.1,298.15,
R07706,,,5.0,0.1,298.15,uncertainty is too high
R07707,-47.5,62.3,5.0,0.1,298.15,
R07708,-60.1,47.4,5.0,0.1,298.15,
R07709,-454.2,14.3,5.0,0.1,298.15,
R07710,-455.6,14.3,5.0,0.1,298.15,
R07711,-455.6,43.1,5.0,0.1,298.15,
R07712,,,5.0,0.1,298.15,uncertainty is too high
R07713,11.1,12.7,5.0,0.1,298.15,
R07714,,,5.0,0.1,298.15,uncertainty is too high
R07715,-421.7,46.8,5.0,0.1,298.15,
R07716,,,5.0,0.1,298.15,uncertainty is too high
R07717,,,5.0,0.1,298.15,uncertainty is too high
R07718,,,5.0,0.1,298.15,uncertainty is too high
R07719,,,5.0,0.1,298.15,uncertainty is too high
R07720,,,5.0,0.1,298.15,uncertainty is too high
R07721,,,5.0,0.1,298.15,uncertainty is too high
R07722,,,5.0,0.1,298.15,uncertainty is too high
R07723,,,5.0,0.1,298.15,uncertainty is too high
R07724,,,5.0,0.1,298.15,uncertainty is too high
R07725,,,5.0,0.1,298.15,uncertainty is too high
R07726,,,5.0,0.1,298.15,uncertainty is too high
R07727,,,5.0,0.1,298.15,uncertainty is too high
R07728,-100.9,59.6,5.0,0.1,298.15,
R07729,,,5.0,0.1,298.15,uncertainty is too high
R07730,,,5.0,0.1,298.15,uncertainty is too high
R07731,,,5.0,0.1,298.15,uncertainty is too high
R07732,,,5.0,0.1,298.15,uncertainty is too high
R07733,,,5.0,0.1,298.15,uncertainty is too high
R07734,,,5.0,0.1,298.15,uncertainty is too high
R07735,,,5.0,0.1,298.15,uncertainty is too high
R07736,,,5.0,0.1,298.15,uncertainty is too high
R07737,35.0,39.6,5.0,0.1,298.15,
R07738,99.2,56.8,5.0,0.1,298.15,
R07739,71.2,56.9,5.0,0.1,298.15,
R07740,-57.8,85.3,5.0,0.1,298.15,
R07741,-5.2,87.1,5.0,0.1,298.15,
R07742,441.8,87.0,5.0,0.1,298.15,
R07743,422.0,85.2,5.0,0.1,298.15,
R07744,,,5.0,0.1,298.15,uncertainty is too high
R07745,,,5.0,0.1,298.15,uncertainty is too high
R07746,,,5.0,0.1,298.15,uncertainty is too high
R07747,,,5.0,0.1,298.15,uncertainty is too high
R07748,-100.9,66.6,5.0,0.1,298.15,
R07749,-172.6,80.8,5.0,0.1,298.15,
R07750,66.2,71.3,5.0,0.1,298.15,
R07751,,,5.0,0.1,298.15,uncertainty is too high
R07752,-100.9,66.6,5.0,0.1,298.15,
R07753,-57.8,89.2,5.0,0.1,298.15,
R07754,-5.2,89.3,5.0,0.1,298.15,
R07755,441.8,89.2,5.0,0.1,298.15,
R07756,422.0,89.2,5.0,0.1,298.15,
R07757,,,5.0,0.1,298.15,uncertainty is too high
R07758,5.8,7.2,5.0,0.1,298.15,
R07759,-34.0,41.2,5.0,0.1,298.15,
R07760,-1.6,41.9,5.0,0.1,298.15,
R07761,-76.6,42.4,5.0,0.1,298.15,
R07762,,,5.0,0.1,298.15,uncertainty is too high
R07763,,,5.0,0.1,298.15,uncertainty is too high
R07764,,,5.0,0.1,298.15,uncertainty is too high
R07765,,,5.0,0.1,298.15,uncertainty is too high
R07766,,,5.0,0.1,298.15,uncertainty is too high
R07767,,,5.0,0.1,298.15,uncertainty is too high
R07768,,,5.0,0.1,298.15,uncertainty is too high
R07769,,,5.0,0.1,298.15,uncertainty is too high
R07770,,,5.0,0.1,298.15,uncertainty is too high
R07771,,,5.0,0.1,298.15,uncertainty is too high
R07772,,,5.0,0.1,298.15,uncertainty is too high
R07773,,,5.0,0.1,298.15,uncertainty is too high
R07774,,,5.0,0.1,298.15,uncertainty is too high
R07775,,,5.0,0.1,298.15,uncertainty is too high
R07776,,,5.0,0.1,298.15,uncertainty is too high
R07777,-421.7,39.5,5.0,0.1,298.15,
R07778,-421.7,46.8,5.0,0.1,298.15,
R07779,,,5.0,0.1,298.15,uncertainty is too high
R07780,,,5.0,0.1,298.15,uncertainty is too high
R07781,,,5.0,0.1,298.15,uncertainty is too high
R07782,,,5.0,0.1,298.15,uncertainty is too high
R07783,,,5.0,0.1,298.15,uncertainty is too high
R07784,,,5.0,0.1,298.15,uncertainty is too high
R07785,,,5.0,0.1,298.15,uncertainty is too high
R07786,,,5.0,0.1,298.15,uncertainty is too high
R07787,,,5.0,0.1,298.15,uncertainty is too high
R07788,,,5.0,0.1,298.15,uncertainty is too high
R07789,,,5.0,0.1,298.15,uncertainty is too high
R07790,,,5.0,0.1,298.15,uncertainty is too high
R07791,,,5.0,0.1,298.15,uncertainty is too high
R07792,,,5.0,0.1,298.15,uncertainty is too high
R07793,-434.1,14.3,5.0,0.1,298.15,
R07794,,,5.0,0.1,298.15,uncertainty is too high
R07795,,,5.0,0.1,298.15,uncertainty is too high
R07796,-5.8,36.5,5.0,0.1,298.15,
R07797,,,5.0,0.1,298.15,uncertainty is too high
R07798,,,5.0,0.1,298.15,uncertainty is too high
R07799,-336.3,54.8,5.0,0.1,298.15,
R07800,-98.9,38.8,5.0,0.1,298.15,
R07801,-246.5,20.4,5.0,0.1,298.15,
R07802,-40.5,17.0,5.0,0.1,298.15,
R07803,-205.0,17.2,5.0,0.1,298.15,
R07804,-137.1,62.5,5.0,0.1,298.15,
R07826,-204.1,14.4,5.0,0.1,298.15,
R07827,,,5.0,0.1,298.15,uncertainty is too high
R07828,-9.5,28.9,5.0,0.1,298.15,
R07829,61.9,34.1,5.0,0.1,298.15,
R07830,,,5.0,0.1,298.15,uncertainty is too high
R07831,29.5,15.7,5.0,0.1,298.15,
R07832,-5.0,4.8,5.0,0.1,298.15,
R07833,-41.6,31.1,5.0,0.1,298.15,
R07834,-175.3,85.3,5.0,0.1,298.15,
R07835,,,5.0,0.1,298.15,uncertainty is too high
R07836,,,5.0,0.1,298.15,uncertainty is too high
R07837,,,5.0,0.1,298.15,uncertainty is too high
R07838,,,5.0,0.1,298.15,uncertainty is too high
R07839,-1.2,11.0,5.0,0.1,298.15,
R07840,-154.1,84.9,5.0,0.1,298.15,
R07841,-170.3,83.5,5.0,0.1,298.15,
R07842,-170.3,82.3,5.0,0.1,298.15,
R07843,-368.6,86.8,5.0,0.1,298.15,
R07844,-641.7,88.3,5.0,0.1,298.15,
R07845,-436.8,91.1,5.0,0.1,298.15,
R07846,-243.9,89.8,5.0,0.1,298.15,
R07847,-244.0,90.6,5.0,0.1,298.15,
R07848,-207.7,84.0,5.0,0.1,298.15,
R07849,22.5,80.3,5.0,0.1,298.15,
R07850,,,5.0,0.1,298.15,uncertainty is too high
R07851,-170.3,83.3,5.0,0.1,298.15,
R07852,-308.7,85.4,5.0,0.1,298.15,
R07854,,,5.0,0.1,298.15,uncertainty is too high
R07855,,,5.0,0.1,298.15,uncertainty is too high
R07856,-207.7,81.2,5.0,0.1,298.15,
R07857,22.5,80.7,5.0,0.1,298.15,
R07858,22.5,76.8,5.0,0.1,298.15,
R07859,,,5.0,0.1,298.15,uncertainty is too high
R07860,,,5.0,0.1,298.15,uncertainty is too high
R07861,,,5.0,0.1,298.15,uncertainty is too high
R07862,-375.6,80.1,5.0,0.1,298.15,
R07863,,,5.0,0.1,298.15,uncertainty is too high
R07864,,,5.0,0.1,298.15,uncertainty is too high
R07865,,,5.0,0.1,298.15,uncertainty is too high
R07866,-74.1,25.3,5.0,0.1,298.15,
R07867,,,5.0,0.1,298.15,uncertainty is too high
R07868,,,5.0,0.1,298.15,uncertainty is too high
R07869,,,5.0,0.1,298.15,uncertainty is too high
R07870,,,5.0,0.1,298.15,uncertainty is too high
R07871,,,5.0,0.1,298.15,uncertainty is too high
R07872,-0.1,14.4,5.0,0.1,298.15,
R07873,,,5.0,0.1,298.15,uncertainty is too high
R07874,,,5.0,0.1,298.15,uncertainty is too high
R07875,-57.8,73.3,5.0,0.1,298.15,
R07876,,,5.0,0.1,298.15,uncertainty is too high
R07877,,,5.0,0.1,298.15,uncertainty is too high
R07878,,,5.0,0.1,298.15,uncertainty is too high
R07879,,,5.0,0.1,298.15,uncertainty is too high
R07880,,,5.0,0.1,298.15,uncertainty is too high
R07881,-14.6,36.3,5.0,0.1,298.15,
R07882,,,5.0,0.1,298.15,uncertainty is too high
R07883,,,5.0,0.1,298.15,uncertainty is too high
R07884,,,5.0,0.1,298.15,uncertainty is too high
R07885,,,5.0,0.1,298.15,uncertainty is too high
R07886,,,5.0,0.1,298.15,uncertainty is too high
R07887,-13.2,36.5,5.0,0.1,298.15,
R07888,34.8,53.7,5.0,0.1,298.15,
R07889,-1.6,53.0,5.0,0.1,298.15,
R07890,32.6,52.3,5.0,0.1,298.15,
R07891,34.6,52.0,5.0,0.1,298.15,
R07892,34.8,52.3,5.0,0.1,298.15,
R07893,-1.6,51.6,5.0,0.1,298.15,
R07894,32.6,50.9,5.0,0.1,298.15,
R07895,32.4,50.6,5.0,0.1,298.15,
R07896,34.8,51.0,5.0,0.1,298.15,
R07897,0.5,50.4,5.0,0.1,298.15,
R07898,32.6,49.7,5.0,0.1,298.15,
R07899,32.2,49.4,5.0,0.1,298.15,
R07900,,,5.0,0.1,298.15,uncertainty is too high
R07901,,,5.0,0.1,298.15,uncertainty is too high
R07902,-15.1,48.1,5.0,0.1,298.15,
R07903,,,5.0,0.1,298.15,uncertainty is too high
R07904,,,5.0,0.1,298.15,uncertainty is too high
R07905,,,5.0,0.1,298.15,uncertainty is too high
R07906,,,5.0,0.1,298.15,uncertainty is too high
R07907,,,5.0,0.1,298.15,uncertainty is too high
R07908,,,5.0,0.1,298.15,uncertainty is too high
R07909,,,5.0,0.1,298.15,uncertainty is too high
R07910,,,5.0,0.1,298.15,uncertainty is too high
R07911,,,5.0,0.1,298.15,uncertainty is too high
R07912,,,5.0,0.1,298.15,uncertainty is too high
R07913,,,5.0,0.1,298.15,uncertainty is too high
R07914,,,5.0,0.1,298.15,uncertainty is too high
R07915,,,5.0,0.1,298.15,uncertainty is too high
R07916,-89.2,58.5,5.0,0.1,298.15,
R07917,,,5.0,0.1,298.15,uncertainty is too high
R07918,14.9,15.4,5.0,0.1,298.15,
R07919,,,5.0,0.1,298.15,uncertainty is too high
R07920,,,5.0,0.1,298.15,uncertainty is too high
R07921,,,5.0,0.1,298.15,uncertainty is too high
R07922,,,5.0,0.1,298.15,uncertainty is too high
R07923,,,5.0,0.1,298.15,uncertainty is too high
R07924,,,5.0,0.1,298.15,uncertainty is too high
R07925,,,5.0,0.1,298.15,uncertainty is too high
R07926,,,5.0,0.1,298.15,uncertainty is too high
R07927,,,5.0,0.1,298.15,uncertainty is too high
R07928,,,5.0,0.1,298.15,uncertainty is too high
R07929,,,5.0,0.1,298.15,uncertainty is too high
R07930,,,5.0,0.1,298.15,uncertainty is too high
R07931,,,5.0,0.1,298.15,uncertainty is too high
R07932,,,5.0,0.1,298.15,uncertainty is too high
R07933,,,5.0,0.1,298.15,uncertainty is too high
R07934,34.8,62.1,5.0,0.1,298.15,
R07935,-1.6,61.5,5.0,0.1,298.15,
R07936,32.6,60.3,5.0,0.1,298.15,
R07937,34.6,59.9,5.0,0.1,298.15,
R07938,,,5.0,0.1,298.15,uncertainty is too high
R07939,-432.2,18.5,5.0,0.1,298.15,
R07940,,,5.0,0.1,298.15,uncertainty is too high
R07941,,,5.0,0.1,298.15,uncertainty is too high
R07942,,,5.0,0.1,298.15,uncertainty is too high
R07943,,,5.0,0.1,298.15,uncertainty is too high
R07944,,,5.0,0.1,298.15,uncertainty is too high
R07945,-204.2,17.9,5.0,0.1,298.15,
R07946,,,5.0,0.1,298.15,uncertainty is too high
R07947,52.3,19.5,5.0,0.1,298.15,
R07948,,,5.0,0.1,298.15,uncertainty is too high
R07949,-398.6,13.7,5.0,0.1,298.15,
R07950,34.8,59.1,5.0,0.1,298.15,
R07951,-1.6,58.4,5.0,0.1,298.15,
R07952,32.6,57.3,5.0,0.1,298.15,
R07953,34.6,56.9,5.0,0.1,298.15,
R07954,-430.8,18.5,5.0,0.1,298.15,
R07955,-442.2,18.5,5.0,0.1,298.15,
R07956,-443.6,18.5,5.0,0.1,298.15,
R07957,-430.7,15.1,5.0,0.1,298.15,
R07958,-432.1,15.1,5.0,0.1,298.15,
R07959,,,5.0,0.1,298.15,uncertainty is too high
R07960,,,5.0,0.1,298.15,uncertainty is too high
R07961,-419.3,15.1,5.0,0.1,298.15,
R07962,-420.7,15.1,5.0,0.1,298.15,
R07963,-422.0,15.1,5.0,0.1,298.15,
R07964,-423.4,15.1,5.0,0.1,298.15,
R07965,-433.0,14.1,5.0,0.1,298.15,
R07966,-434.4,14.1,5.0,0.1,298.15,
R07967,-430.3,14.1,5.0,0.1,298.15,
R07968,-431.7,14.1,5.0,0.1,298.15,
R07969,,,5.0,0.1,298.15,uncertainty is too high
R07970,,,5.0,0.1,298.15,uncertainty is too high
R07971,-430.8,18.5,5.0,0.1,298.15,
R07972,-432.2,18.5,5.0,0.1,298.15,
R07973,-433.4,15.1,5.0,0.1,298.15,
R07974,-434.8,15.1,5.0,0.1,298.15,
R07975,,,5.0,0.1,298.15,uncertainty is too high
R07976,,,5.0,0.1,298.15,uncertainty is too high
R07977,-115.8,19.7,5.0,0.1,298.15,
R07978,-104.4,19.7,5.0,0.1,298.15,
R07979,-115.8,17.5,5.0,0.1,298.15,
R07980,-67.1,22.5,5.0,0.1,298.15,
R07981,-161.5,26.7,5.0,0.1,298.15,
R07982,-33.1,30.6,5.0,0.1,298.15,
R07983,-378.2,11.8,5.0,0.1,298.15,
R07984,93.2,10.8,5.0,0.1,298.15,
R07985,-35.0,6.2,5.0,0.1,298.15,
R07986,-7.8,9.2,5.0,0.1,298.15,
R07987,,,5.0,0.1,298.15,uncertainty is too high
R07988,,,5.0,0.1,298.15,uncertainty is too high
R07989,,,5.0,0.1,298.15,uncertainty is too high
R07990,,,5.0,0.1,298.15,uncertainty is too high
R07991,,,5.0,0.1,298.15,uncertainty is too high
R07992,,,5.0,0.1,298.15,uncertainty is too high
R07993,-462.8,40.1,5.0,0.1,298.15,
R07994,-204.2,31.7,5.0,0.1,298.15,
R07995,-103.3,39.6,5.0,0.1,298.15,
R07996,-462.8,40.1,5.0,0.1,298.15,
R07997,-462.8,47.4,5.0,0.1,298.15,
R07998,19.6,38.8,5.0,0.1,298.15,
R07999,19.6,46.2,5.0,0.1,298.15,
R08000,-35.0,38.8,5.0,0.1,298.15,
R08001,-35.0,46.2,5.0,0.1,298.15,
R08002,-455.6,43.1,5.0,0.1,298.15,
R08003,,,5.0,0.1,298.15,uncertainty is too high
R08004,,,5.0,0.1,298.15,uncertainty is too high
R08005,,,5.0,0.1,298.15,uncertainty is too high
R08006,,,5.0,0.1,298.15,uncertainty is too high
R08007,,,5.0,0.1,298.15,uncertainty is too high
R08008,,,5.0,0.1,298.15,uncertainty is too high
R08009,,,5.0,0.1,298.15,uncertainty is too high
R08010,,,5.0,0.1,298.15,uncertainty is too high
R08011,-204.2,57.6,5.0,0.1,298.15,
R08012,66.2,50.3,5.0,0.1,298.15,
R08013,,,5.0,0.1,298.15,uncertainty is too high
R08014,,,5.0,0.1,298.15,uncertainty is too high
R08015,,,5.0,0.1,298.15,uncertainty is too high
R08016,,,5.0,0.1,298.15,uncertainty is too high
R08017,,,5.0,0.1,298.15,uncertainty is too high
R08018,,,5.0,0.1,298.15,uncertainty is too high
R08019,,,5.0,0.1,298.15,uncertainty is too high
R08020,,,5.0,0.1,298.15,uncertainty is too high
R08021,-57.8,46.1,5.0,0.1,298.15,
R08022,-10.9,56.3,5.0,0.1,298.15,
R08023,,,5.0,0.1,298.15,uncertainty is too high
R08024,,,5.0,0.1,298.15,uncertainty is too high
R08026,-138.0,46.4,5.0,0.1,298.15,
R08027,,,5.0,0.1,298.15,uncertainty is too high
R08028,-76.8,39.6,5.0,0.1,298.15,
R08029,66.2,35.5,5.0,0.1,298.15,
R08030,,,5.0,0.1,298.15,uncertainty is too high
R08031,,,5.0,0.1,298.15,uncertainty is too high
R08032,-455.6,43.2,5.0,0.1,298.15,
R08033,,,5.0,0.1,298.15,uncertainty is too high
R08034,,,5.0,0.1,298.15,uncertainty is too high
R08035,,,5.0,0.1,298.15,uncertainty is too high
R08036,,,5.0,0.1,298.15,uncertainty is too high
R08037,,,5.0,0.1,298.15,uncertainty is too high
R08038,,,5.0,0.1,298.15,uncertainty is too high
R08040,-733.8,25.2,5.0,0.1,298.15,
R08041,408.4,16.6,5.0,0.1,298.15,
R08042,,,5.0,0.1,298.15,uncertainty is too high
R08043,,,5.0,0.1,298.15,uncertainty is too high
R08044,,,5.0,0.1,298.15,uncertainty is too high
R08045,,,5.0,0.1,298.15,uncertainty is too high
R08046,,,5.0,0.1,298.15,uncertainty is too high
R08047,,,5.0,0.1,298.15,uncertainty is too high
R08048,,,5.0,0.1,298.15,uncertainty is too high
R08049,,,5.0,0.1,298.15,uncertainty is too high
R08050,-462.8,35.5,5.0,0.1,298.15,
R08051,-43.4,8.6,5.0,0.1,298.15,
R08052,-45.9,8.8,5.0,0.1,298.15,
R08053,,,5.0,0.1,298.15,uncertainty is too high
R08054,,,5.0,0.1,298.15,uncertainty is too high
R08055,,,5.0,0.1,298.15,uncertainty is too high
R08056,-41.9,6.5,5.0,0.1,298.15,
R08057,51.6,19.7,5.0,0.1,298.15,
R08058,-42.0,6.5,5.0,0.1,298.15,
R08059,14.1,6.6,5.0,0.1,298.15,
R08060,,,5.0,0.1,298.15,uncertainty is too high
R08061,-26.6,19.3,5.0,0.1,298.15,
R08062,-19.2,18.1,5.0,0.1,298.15,
R08063,-26.6,18.3,5.0,0.1,298.15,
R08064,-19.2,17.2,5.0,0.1,298.15,
R08065,-18.0,15.7,5.0,0.1,298.15,
R08066,,,5.0,0.1,298.15,uncertainty is too high
R08067,-18.0,16.2,5.0,0.1,298.15,
R08068,,,5.0,0.1,298.15,uncertainty is too high
R08069,-17.8,17.9,5.0,0.1,298.15,
R08070,-17.8,17.1,5.0,0.1,298.15,
R08071,-17.8,15.3,5.0,0.1,298.15,
R08072,-0.3,17.6,5.0,0.1,298.15,
R08073,-0.3,16.9,5.0,0.1,298.15,
R08074,-0.3,15.6,5.0,0.1,298.15,
R08075,-7.1,16.9,5.0,0.1,298.15,
R08076,-16.2,16.2,5.0,0.1,298.15,
R08077,,,5.0,0.1,298.15,uncertainty is too high
R08078,,,5.0,0.1,298.15,uncertainty is too high
R08079,-17.8,17.1,5.0,0.1,298.15,
R08080,-0.3,16.9,5.0,0.1,298.15,
R08081,,,5.0,0.1,298.15,uncertainty is too high
R08082,,,5.0,0.1,298.15,uncertainty is too high
R08083,36.3,18.2,5.0,0.1,298.15,
R08084,36.3,14.2,5.0,0.1,298.15,
R08085,36.3,14.2,5.0,0.1,298.15,
R08086,-15.6,18.0,5.0,0.1,298.15,
R08087,-15.4,13.9,5.0,0.1,298.15,
R08088,-12.5,13.5,5.0,0.1,298.15,
R08089,,,5.0,0.1,298.15,uncertainty is too high
R08090,-2.7,36.5,5.0,0.1,298.15,
R08091,-34.9,36.0,5.0,0.1,298.15,
R08092,34.8,36.7,5.0,0.1,298.15,
R08093,-0.4,36.1,5.0,0.1,298.15,
R08094,34.9,35.2,5.0,0.1,298.15,
R08095,-34.8,35.1,5.0,0.1,298.15,
R08096,-15.4,13.9,5.0,0.1,298.15,
R08097,13.8,17.8,5.0,0.1,298.15,
R08098,0.0,40.6,5.0,0.1,298.15,
R08099,0.0,18.8,5.0,0.1,298.15,
R08100,,,5.0,0.1,298.15,uncertainty is too high
R08101,,,5.0,0.1,298.15,uncertainty is too high
R08102,,,5.0,0.1,298.15,uncertainty is too high
R08103,,,5.0,0.1,298.15,uncertainty is too high
R08104,,,5.0,0.1,298.15,uncertainty is too high
R08105,,,5.0,0.1,298.15,uncertainty is too high
R08106,,,5.0,0.1,298.15,uncertainty is too high
R08108,,,5.0,0.1,298.15,uncertainty is too high
R08109,,,5.0,0.1,298.15,uncertainty is too high
R08110,,,5.0,0.1,298.15,uncertainty is too high
R08111,,,5.0,0.1,298.15,uncertainty is too high
R08112,,,5.0,0.1,298.15,uncertainty is too high
R08113,,,5.0,0.1,298.15,uncertainty is too high
R08114,,,5.0,0.1,298.15,uncertainty is too high
R08115,,,5.0,0.1,298.15,uncertainty is too high
R08116,,,5.0,0.1,298.15,uncertainty is too high
R08117,-15.9,10.1,5.0,0.1,298.15,
R08118,,,5.0,0.1,298.15,uncertainty is too high
R08119,,,5.0,0.1,298.15,uncertainty is too high
R08120,,,5.0,0.1,298.15,uncertainty is too high
R08121,,,5.0,0.1,298.15,uncertainty is too high
R08122,,,5.0,0.1,298.15,uncertainty is too high
R08123,,,5.0,0.1,298.15,uncertainty is too high
R08124,-6.7,17.2,5.0,0.1,298.15,
R08126,,,5.0,0.1,298.15,uncertainty is too high
R08127,,,5.0,0.1,298.15,uncertainty is too high
R08128,,,5.0,0.1,298.15,uncertainty is too high
R08129,-429.0,47.0,5.0,0.1,298.15,
R08130,,,5.0,0.1,298.15,uncertainty is too high
R08131,,,5.0,0.1,298.15,uncertainty is too high
R08132,,,5.0,0.1,298.15,uncertainty is too high
R08133,,,5.0,0.1,298.15,uncertainty is too high
R08134,,,5.0,0.1,298.15,uncertainty is too high
R08135,,,5.0,0.1,298.15,uncertainty is too high
R08136,,,5.0,0.1,298.15,uncertainty is too high
R08137,,,5.0,0.1,298.15,uncertainty is too high
R08138,,,5.0,0.1,298.15,uncertainty is too high
R08139,,,5.0,0.1,298.15,uncertainty is too high
R08140,,,5.0,0.1,298.15,uncertainty is too high
R08141,,,5.0,0.1,298.15,uncertainty is too high
R08142,,,5.0,0.1,298.15,uncertainty is too high
R08143,,,5.0,0.1,298.15,uncertainty is too high
R08144,,,5.0,0.1,298.15,uncertainty is too high
R08145,,,5.0,0.1,298.15,uncertainty is too high
R08146,,,5.0,0.1,298.15,uncertainty is too high
R08147,117.4,27.7,5.0,0.1,298.15,
R08148,-431.4,28.5,5.0,0.1,298.15,
R08149,4.4,27.0,5.0,0.1,298.15,
R08150,4.4,23.3,5.0,0.1,298.15,
R08151,,,5.0,0.1,298.15,uncertainty is too high
R08152,17.7,22.7,5.0,0.1,298.15,
R08153,17.7,25.4,5.0,0.1,298.15,
R08154,-4.4,24.5,5.0,0.1,298.15,
R08155,-157.1,27.0,5.0,0.1,298.15,
R08156,-179.8,25.2,5.0,0.1,298.15,
R08157,,,5.0,0.1,298.15,uncertainty is too high
R08158,,,5.0,0.1,298.15,uncertainty is too high
R08159,,,5.0,0.1,298.15,uncertainty is too high
R08160,,,5.0,0.1,298.15,uncertainty is too high
R08161,,,5.0,0.1,298.15,uncertainty is too high
R08162,,,5.0,0.1,298.15,uncertainty is too high
R08163,,,5.0,0.1,298.15,uncertainty is too high
R08164,,,5.0,0.1,298.15,uncertainty is too high
R08165,15.4,11.7,5.0,0.1,298.15,
R08166,-127.1,30.1,5.0,0.1,298.15,
R08167,,,5.0,0.1,298.15,uncertainty is too high
R08168,,,5.0,0.1,298.15,uncertainty is too high
R08170,,,5.0,0.1,298.15,uncertainty is too high
R08171,,,5.0,0.1,298.15,uncertainty is too high
R08172,,,5.0,0.1,298.15,uncertainty is too high
R08173,,,5.0,0.1,298.15,uncertainty is too high
R08174,-13.1,41.6,5.0,0.1,298.15,
R08175,-13.1,43.8,5.0,0.1,298.15,
R08176,-13.2,42.7,5.0,0.1,298.15,
R08177,-7.9,44.4,5.0,0.1,298.15,
R08178,-13.2,46.5,5.0,0.1,298.15,
R08179,-12.9,53.5,5.0,0.1,298.15,
R08180,-13.0,58.1,5.0,0.1,298.15,
R08181,-13.0,46.5,5.0,0.1,298.15,
R08182,-13.0,48.2,5.0,0.1,298.15,
R08183,-12.6,50.0,5.0,0.1,298.15,
R08184,-13.1,46.0,5.0,0.1,298.15,
R08185,-13.1,48.3,5.0,0.1,298.15,
R08186,-13.1,44.7,5.0,0.1,298.15,
R08187,-13.1,46.9,5.0,0.1,298.15,
R08188,-13.1,49.1,5.0,0.1,298.15,
R08189,-13.1,55.1,5.0,0.1,298.15,
R08190,-13.1,46.3,5.0,0.1,298.15,
R08191,-13.1,52.4,5.0,0.1,298.15,
R08192,-13.1,48.2,5.0,0.1,298.15,
R08193,8.1,3.6,5.0,0.1,298.15,
R08194,19.6,5.7,5.0,0.1,298.15,
R08195,-2.5,4.3,5.0,0.1,298.15,
R08196,-2.5,4.3,5.0,0.1,298.15,
R08197,2.4,9.8,5.0,0.1,298.15,
R08198,34.4,3.6,5.0,0.1,298.15,
R08199,-18.2,6.8,5.0,0.1,298.15,
R08200,-66.1,5.9,5.0,0.1,298.15,
R08201,0.8,5.4,5.0,0.1,298.15,
R08203,,,5.0,0.1,298.15,uncertainty is too high
R08204,,,5.0,0.1,298.15,uncertainty is too high
R08205,-371.3,16.0,5.0,0.1,298.15,
R08206,,,5.0,0.1,298.15,uncertainty is too high
R08207,,,5.0,0.1,298.15,uncertainty is too high
R08208,,,5.0,0.1,298.15,uncertainty is too high
R08209,73.3,3.6,5.0,0.1,298.15,
R08210,78.2,3.6,5.0,0.1,298.15,
R08211,,,5.0,0.1,298.15,uncertainty is too high
R08212,-272.0,16.7,5.0,0.1,298.15,
R08213,-14.6,6.0,5.0,0.1,298.15,
R08214,4.4,9.5,5.0,0.1,298.15,
R08215,4.5,10.2,5.0,0.1,298.15,
R08217,207.7,20.9,5.0,0.1,298.15,
R08218,,,5.0,0.1,298.15,uncertainty is too high
R08219,,,5.0,0.1,298.15,uncertainty is too high
R08220,,,5.0,0.1,298.15,uncertainty is too high
R08221,-35.3,22.5,5.0,0.1,298.15,
R08222,18.4,22.0,5.0,0.1,298.15,
R08223,,,5.0,0.1,298.15,uncertainty is too high
R08224,,,5.0,0.1,298.15,uncertainty is too high
R08225,,,5.0,0.1,298.15,uncertainty is too high
R08226,,,5.0,0.1,298.15,uncertainty is too high
R08227,,,5.0,0.1,298.15,uncertainty is too high
R08228,,,5.0,0.1,298.15,uncertainty is too high
R08229,-24.1,21.8,5.0,0.1,298.15,
R08230,-18.0,21.6,5.0,0.1,298.15,
R08231,-29.4,21.8,5.0,0.1,298.15,
R08232,-6.2,22.4,5.0,0.1,298.15,
R08233,-6.3,23.0,5.0,0.1,298.15,
R08234,,,5.0,0.1,298.15,uncertainty is too high
R08235,,,5.0,0.1,298.15,uncertainty is too high
R08236,,,5.0,0.1,298.15,uncertainty is too high
